541	29	2.869223999999999	5.4373001999999975
541	113	9.696219428571426	3.6039435714285704
541	226	10.268477142857135	3.584158857142855
541	250	1.9198228571428546	-0.0009894285714285172
541	257	0.19474024000000031	5.133132899999999
541	260	4.678454285714285	0.008436800000000176
541	261	0.11108359999999995	5.839246999999999
541	266	3.460119999999998	5.750599999999995
541	267	3.8404199999999995	6.100442999999999
541	268	8.349319999999997	0.010564999999999712
541	269	0.1512123999999999	0.0018969999999995932
551	29	2.8806239999999983	5.440105199999997
551	113	9.70120228571428	3.6079107142857127
551	226	10.279419428571419	3.587950571428569
551	250	2.27767657142857	0.001671914285714141
551	257	0.1599428800000001	5.132144099999998
551	260	4.439642857142854	0.0095560000000004
551	261	0.11108359999999992	5.8392469999999985
551	266	3.460119999999998	5.750599999999994
551	267	3.8404199999999986	6.100442999999999
551	268	8.349319999999995	0.010564999999999708
551	269	0.15121239999999986	0.001896999999999593
561	29	2.8823839999999983	5.442363699999996
561	113	9.703896571428565	3.6104264285714263
561	226	10.281938857142851	3.588830142857141
561	250	2.8331131428571408	0.005662328571428428
561	257	0.21176191999999985	5.133505299999998
561	260	4.499345714285712	0.009276200000000345
561	261	0.11108359999999992	5.839246999999997
561	266	3.4601199999999976	5.750599999999997
561	267	3.8404199999999977	6.100442999999997
561	268	8.349319999999995	0.010564999999999707
561	269	0.1512123999999999	0.0018969999999995924
571	29	2.882187428571427	5.443999899999996
571	113	9.703133142857137	3.6117118571428555
571	226	10.26890628571428	3.585223571428569
571	250	3.697131428571426	0.00969355714285724
571	257	0.34680287999999976	5.137203157142854
571	260	4.785291999999997	-0.008756885714285817
571	261	0.0969491085714285	5.839627699999997
571	266	3.4601199999999976	5.750599999999997
571	267	3.8404199999999977	6.100442999999997
571	268	8.349319999999995	0.010564999999999707
571	269	0.1512123999999999	0.0018969999999995924
581	29	2.8540594285714267	5.449489414285711
581	113	9.703118285714279	3.6102885714285695
581	226	10.270267428571424	3.5821927142857115
581	250	4.4989405714285695	-0.011942999999999364
581	257	0.5774402399999997	5.141672985714283
581	260	5.540262857142855	0.011017242857142687
581	261	0.14249970285714275	5.8390069142857115
581	266	3.4601199999999976	5.750599999999997
581	267	3.8404199999999977	6.100442999999997
581	268	8.349319999999995	0.010564999999999707
581	269	0.1512123999999999	0.0018969999999995924
591	29	2.746517142857141	5.440745871428568
591	113	9.70313028571428	3.60997657142857
591	226	10.283408571428565	3.584716428571426
591	250	5.283914285714283	0.10152942857142891
591	257	0.8551031999999995	5.152138414285712
591	260	6.433927428571424	0.23404529999999973
591	261	0.2521307542857141	5.834255985714282
